movieId,RUNTIME (MINUTES),RUNTIME (SECONDS), NUMBER OF CHUNKS,VIDEO SIZE FOR 360p (GB),VIDEO SIZE FOR 480p (GB),VIDEO SIZE FOR 720p (GB),VIDEO SIZE FOR 1080p (GB)
8968,97,5820,1455,1.09125,2.91,5.45625,8.73
8969,108,6480,1620,1.215,3.24,6.075,9.72
8970,106,6360,1590,1.1925,3.18,5.9625,9.54
8973,106,6360,1590,1.1925,3.18,5.9625,9.54
8974,87,5220,1305,0.97875,2.61,4.89375,7.83
8978,99,5940,1485,1.11375,2.97,5.56875,8.91
8979,89,5340,1335,1.00125,2.67,5.00625,8.01
8981,104,6240,1560,1.17,3.12,5.85,9.36
8982,90,5400,1350,1.0125,2.7,5.0625,8.1
8983,119,7140,1785,1.33875,3.57,6.69375,10.71
8987,80,4800,1200,0.9,2.4,4.5,7.2
8989,111,6660,1665,1.24875,3.33,6.24375,9.99
9004,100,6000,1500,1.125,3,5.625,9
9005,109,6540,1635,1.22625,3.27,6.13125,9.81
9008,81,4860,1215,0.91125,2.43,4.55625,7.29
9010,93,5580,1395,1.04625,2.79,5.23125,8.37
9018,84,5040,1260,0.945,2.52,4.725,7.56
25746,113,6780,1695,1.27125,3.39,6.35625,10.17
25750,45,2700,675,0.50625,1.35,2.53125,4.05
25752,76,4560,1140,0.855,2.28,4.275,6.84
25757,89,5340,1335,1.00125,2.67,5.00625,8.01
25769,70,4200,1050,0.7875,2.1,3.9375,6.3
25771,21,1260,315,0.23625,0.63,1.18125,1.89
25773,79,4740,1185,0.88875,2.37,4.44375,7.11
25782,84,5040,1260,0.945,2.52,4.725,7.56
25788,93,5580,1395,1.04625,2.79,5.23125,8.37
25795,111,6660,1665,1.24875,3.33,6.24375,9.99
25797,97,5820,1455,1.09125,2.91,5.45625,8.73
25805,89,5340,1335,1.00125,2.67,5.00625,8.01
25825,92,5520,1380,1.035,2.76,5.175,8.28
25826,98,5880,1470,1.1025,2.94,5.5125,8.82
25827,115,6900,1725,1.29375,3.45,6.46875,10.35
25833,109,6540,1635,1.22625,3.27,6.13125,9.81
25834,115,6900,1725,1.29375,3.45,6.46875,10.35
25841,92,5520,1380,1.035,2.76,5.175,8.28
25850,97,5820,1455,1.09125,2.91,5.45625,8.73
25855,104,6240,1560,1.17,3.12,5.85,9.36
25856,104,6240,1560,1.17,3.12,5.85,9.36
25865,95,5700,1425,1.06875,2.85,5.34375,8.55
25870,94,5640,1410,1.0575,2.82,5.2875,8.46
25887,118,7080,1770,1.3275,3.54,6.6375,10.62
25898,97,5820,1455,1.09125,2.91,5.45625,8.73
25905,98,5880,1470,1.1025,2.94,5.5125,8.82
25923,118,7080,1770,1.3275,3.54,6.6375,10.62
25927,96,5760,1440,1.08,2.88,5.4,8.64
25937,107,6420,1605,1.20375,3.21,6.01875,9.63
25940,87,5220,1305,0.97875,2.61,4.89375,7.83
25947,105,6300,1575,1.18125,3.15,5.90625,9.45
25952,103,6180,1545,1.15875,3.09,5.79375,9.27
25959,107,6420,1605,1.20375,3.21,6.01875,9.63
25962,103,6180,1545,1.15875,3.09,5.79375,9.27
25963,85,5100,1275,0.95625,2.55,4.78125,7.65
25999,79,4740,1185,0.88875,2.37,4.44375,7.11
26002,99,5940,1485,1.11375,2.97,5.56875,8.91
26003,32,1920,480,0.36,0.96,1.8,2.88
26038,120,7200,1800,1.35,3.6,6.75,10.8
26052,75,4500,1125,0.84375,2.25,4.21875,6.75
26059,111,6660,1665,1.24875,3.33,6.24375,9.99
26095,76,4560,1140,0.855,2.28,4.275,6.84
26122,105,6300,1575,1.18125,3.15,5.90625,9.45
26124,110,6600,1650,1.2375,3.3,6.1875,9.9
26133,25,1500,375,0.28125,0.75,1.40625,2.25
26147,118,7080,1770,1.3275,3.54,6.6375,10.62
26151,96,5760,1440,1.08,2.88,5.4,8.64
26152,105,6300,1575,1.18125,3.15,5.90625,9.45
26158,93,5580,1395,1.04625,2.79,5.23125,8.37
26159,83,4980,1245,0.93375,2.49,4.66875,7.47
26169,91,5460,1365,1.02375,2.73,5.11875,8.19
26171,115,6900,1725,1.29375,3.45,6.46875,10.35
26172,92,5520,1380,1.035,2.76,5.175,8.28
26176,84,5040,1260,0.945,2.52,4.725,7.56
26183,72,4320,1080,0.81,2.16,4.05,6.48
26184,100,6000,1500,1.125,3,5.625,9
26195,115,6900,1725,1.29375,3.45,6.46875,10.35
26198,111,6660,1665,1.24875,3.33,6.24375,9.99
26225,105,6300,1575,1.18125,3.15,5.90625,9.45
26231,106,6360,1590,1.1925,3.18,5.9625,9.54
26236,83,4980,1245,0.93375,2.49,4.66875,7.47
26237,113,6780,1695,1.27125,3.39,6.35625,10.17
26242,90,5400,1350,1.0125,2.7,5.0625,8.1
26249,106,6360,1590,1.1925,3.18,5.9625,9.54
26265,89,5340,1335,1.00125,2.67,5.00625,8.01
26283,111,6660,1665,1.24875,3.33,6.24375,9.99
26285,83,4980,1245,0.93375,2.49,4.66875,7.47
26303,93,5580,1395,1.04625,2.79,5.23125,8.37
26308,108,6480,1620,1.215,3.24,6.075,9.72
26313,108,6480,1620,1.215,3.24,6.075,9.72
26317,89,5340,1335,1.00125,2.67,5.00625,8.01
26322,105,6300,1575,1.18125,3.15,5.90625,9.45
26326,114,6840,1710,1.2825,3.42,6.4125,10.26
26340,82,4920,1230,0.9225,2.46,4.6125,7.38
26344,119,7140,1785,1.33875,3.57,6.69375,10.71
26357,72,4320,1080,0.81,2.16,4.05,6.48
26365,104,6240,1560,1.17,3.12,5.85,9.36
26366,103,6180,1545,1.15875,3.09,5.79375,9.27
26375,114,6840,1710,1.2825,3.42,6.4125,10.26
26386,94,5640,1410,1.0575,2.82,5.2875,8.46
26394,119,7140,1785,1.33875,3.57,6.69375,10.71
26399,98,5880,1470,1.1025,2.94,5.5125,8.82
26401,106,6360,1590,1.1925,3.18,5.9625,9.54
26409,90,5400,1350,1.0125,2.7,5.0625,8.1
26413,98,5880,1470,1.1025,2.94,5.5125,8.82
26429,96,5760,1440,1.08,2.88,5.4,8.64
26464,109,6540,1635,1.22625,3.27,6.13125,9.81
26471,69,4140,1035,0.77625,2.07,3.88125,6.21
26492,101,6060,1515,1.13625,3.03,5.68125,9.09
26498,100,6000,1500,1.125,3,5.625,9
26504,101,6060,1515,1.13625,3.03,5.68125,9.09
26510,96,5760,1440,1.08,2.88,5.4,8.64
26523,79,4740,1185,0.88875,2.37,4.44375,7.11
26524,90,5400,1350,1.0125,2.7,5.0625,8.1
26527,102,6120,1530,1.1475,3.06,5.7375,9.18
26542,100,6000,1500,1.125,3,5.625,9
26547,101,6060,1515,1.13625,3.03,5.68125,9.09
26554,91,5460,1365,1.02375,2.73,5.11875,8.19
26555,102,6120,1530,1.1475,3.06,5.7375,9.18
26567,96,5760,1440,1.08,2.88,5.4,8.64
26585,95,5700,1425,1.06875,2.85,5.34375,8.55
26590,93,5580,1395,1.04625,2.79,5.23125,8.37
26593,88,5280,1320,0.99,2.64,4.95,7.92
26599,102,6120,1530,1.1475,3.06,5.7375,9.18
26603,101,6060,1515,1.13625,3.03,5.68125,9.09
26606,98,5880,1470,1.1025,2.94,5.5125,8.82
26612,105,6300,1575,1.18125,3.15,5.90625,9.45
26622,111,6660,1665,1.24875,3.33,6.24375,9.99
26629,88,5280,1320,0.99,2.64,4.95,7.92
26630,93,5580,1395,1.04625,2.79,5.23125,8.37
26631,86,5160,1290,0.9675,2.58,4.8375,7.74
26645,90,5400,1350,1.0125,2.7,5.0625,8.1
26662,103,6180,1545,1.15875,3.09,5.79375,9.27
26676,95,5700,1425,1.06875,2.85,5.34375,8.55
26680,85,5100,1275,0.95625,2.55,4.78125,7.65
26686,84,5040,1260,0.945,2.52,4.725,7.56
26694,95,5700,1425,1.06875,2.85,5.34375,8.55
26695,119,7140,1785,1.33875,3.57,6.69375,10.71
26696,105,6300,1575,1.18125,3.15,5.90625,9.45
26700,89,5340,1335,1.00125,2.67,5.00625,8.01
26701,100,6000,1500,1.125,3,5.625,9
26712,116,6960,1740,1.305,3.48,6.525,10.44
26713,94,5640,1410,1.0575,2.82,5.2875,8.46
26717,72,4320,1080,0.81,2.16,4.05,6.48
26726,107,6420,1605,1.20375,3.21,6.01875,9.63
26729,96,5760,1440,1.08,2.88,5.4,8.64
26732,102,6120,1530,1.1475,3.06,5.7375,9.18
26736,92,5520,1380,1.035,2.76,5.175,8.28
26741,95,5700,1425,1.06875,2.85,5.34375,8.55
26743,118,7080,1770,1.3275,3.54,6.6375,10.62
26745,103,6180,1545,1.15875,3.09,5.79375,9.27
26750,119,7140,1785,1.33875,3.57,6.69375,10.71
26764,97,5820,1455,1.09125,2.91,5.45625,8.73
26765,105,6300,1575,1.18125,3.15,5.90625,9.45
26776,94,5640,1410,1.0575,2.82,5.2875,8.46
26777,114,6840,1710,1.2825,3.42,6.4125,10.26
26778,90,5400,1350,1.0125,2.7,5.0625,8.1
26782,104,6240,1560,1.17,3.12,5.85,9.36
26792,101,6060,1515,1.13625,3.03,5.68125,9.09
26796,105,6300,1575,1.18125,3.15,5.90625,9.45
26797,92,5520,1380,1.035,2.76,5.175,8.28
26810,114,6840,1710,1.2825,3.42,6.4125,10.26
26812,107,6420,1605,1.20375,3.21,6.01875,9.63
26819,95,5700,1425,1.06875,2.85,5.34375,8.55
26828,84,5040,1260,0.945,2.52,4.725,7.56
26838,91,5460,1365,1.02375,2.73,5.11875,8.19
26840,94,5640,1410,1.0575,2.82,5.2875,8.46
26854,93,5580,1395,1.04625,2.79,5.23125,8.37
26861,86,5160,1290,0.9675,2.58,4.8375,7.74
26865,103,6180,1545,1.15875,3.09,5.79375,9.27
26870,105,6300,1575,1.18125,3.15,5.90625,9.45
26871,90,5400,1350,1.0125,2.7,5.0625,8.1
26875,108,6480,1620,1.215,3.24,6.075,9.72
26900,91,5460,1365,1.02375,2.73,5.11875,8.19
26901,118,7080,1770,1.3275,3.54,6.6375,10.62
26903,111,6660,1665,1.24875,3.33,6.24375,9.99
26913,102,6120,1530,1.1475,3.06,5.7375,9.18
26928,113,6780,1695,1.27125,3.39,6.35625,10.17
26940,95,5700,1425,1.06875,2.85,5.34375,8.55
26947,105,6300,1575,1.18125,3.15,5.90625,9.45
26958,107,6420,1605,1.20375,3.21,6.01875,9.63
26965,114,6840,1710,1.2825,3.42,6.4125,10.26
26974,89,5340,1335,1.00125,2.67,5.00625,8.01
26985,113,6780,1695,1.27125,3.39,6.35625,10.17
26999,81,4860,1215,0.91125,2.43,4.55625,7.29
27003,95,5700,1425,1.06875,2.85,5.34375,8.55
27006,84,5040,1260,0.945,2.52,4.725,7.56
27008,88,5280,1320,0.99,2.64,4.95,7.92
27020,120,7200,1800,1.35,3.6,6.75,10.8
27022,84,5040,1260,0.945,2.52,4.725,7.56
27032,108,6480,1620,1.215,3.24,6.075,9.72
27074,87,5220,1305,0.97875,2.61,4.89375,7.83
27075,91,5460,1365,1.02375,2.73,5.11875,8.19
27105,94,5640,1410,1.0575,2.82,5.2875,8.46
27124,98,5880,1470,1.1025,2.94,5.5125,8.82
27134,98,5880,1470,1.1025,2.94,5.5125,8.82
27140,93,5580,1395,1.04625,2.79,5.23125,8.37
27155,64,3840,960,0.72,1.92,3.6,5.76
27156,87,5220,1305,0.97875,2.61,4.89375,7.83
27176,70,4200,1050,0.7875,2.1,3.9375,6.3
27178,96,5760,1440,1.08,2.88,5.4,8.64
27186,70,4200,1050,0.7875,2.1,3.9375,6.3
27193,82,4920,1230,0.9225,2.46,4.6125,7.38
27246,96,5760,1440,1.08,2.88,5.4,8.64
27255,118,7080,1770,1.3275,3.54,6.6375,10.62
27306,85,5100,1275,0.95625,2.55,4.78125,7.65
27311,76,4560,1140,0.855,2.28,4.275,6.84
27317,115,6900,1725,1.29375,3.45,6.46875,10.35
27320,87,5220,1305,0.97875,2.61,4.89375,7.83
27328,100,6000,1500,1.125,3,5.625,9
27368,108,6480,1620,1.215,3.24,6.075,9.72
27369,75,4500,1125,0.84375,2.25,4.21875,6.75
27370,91,5460,1365,1.02375,2.73,5.11875,8.19
27397,110,6600,1650,1.2375,3.3,6.1875,9.9
27408,110,6600,1650,1.2375,3.3,6.1875,9.9
27416,88,5280,1320,0.99,2.64,4.95,7.92
27420,85,5100,1275,0.95625,2.55,4.78125,7.65
27426,108,6480,1620,1.215,3.24,6.075,9.72
27434,102,6120,1530,1.1475,3.06,5.7375,9.18
27441,48,2880,720,0.54,1.44,2.7,4.32
27473,88,5280,1320,0.99,2.64,4.95,7.92
27478,85,5100,1275,0.95625,2.55,4.78125,7.65
27480,97,5820,1455,1.09125,2.91,5.45625,8.73
27482,94,5640,1410,1.0575,2.82,5.2875,8.46
27491,119,7140,1785,1.33875,3.57,6.69375,10.71
27537,90,5400,1350,1.0125,2.7,5.0625,8.1
27539,94,5640,1410,1.0575,2.82,5.2875,8.46
27549,89,5340,1335,1.00125,2.67,5.00625,8.01
27555,76,4560,1140,0.855,2.28,4.275,6.84
27563,113,6780,1695,1.27125,3.39,6.35625,10.17
27584,85,5100,1275,0.95625,2.55,4.78125,7.65
27595,85,5100,1275,0.95625,2.55,4.78125,7.65
27604,99,5940,1485,1.11375,2.97,5.56875,8.91
27618,101,6060,1515,1.13625,3.03,5.68125,9.09
27619,77,4620,1155,0.86625,2.31,4.33125,6.93
27660,102,6120,1530,1.1475,3.06,5.7375,9.18
27664,93,5580,1395,1.04625,2.79,5.23125,8.37
27667,70,4200,1050,0.7875,2.1,3.9375,6.3
27674,86,5160,1290,0.9675,2.58,4.8375,7.74
27683,101,6060,1515,1.13625,3.03,5.68125,9.09
27685,90,5400,1350,1.0125,2.7,5.0625,8.1
27689,97,5820,1455,1.09125,2.91,5.45625,8.73
27692,112,6720,1680,1.26,3.36,6.3,10.08
27695,93,5580,1395,1.04625,2.79,5.23125,8.37
27705,96,5760,1440,1.08,2.88,5.4,8.64
27706,108,6480,1620,1.215,3.24,6.075,9.72
27716,100,6000,1500,1.125,3,5.625,9
27722,112,6720,1680,1.26,3.36,6.3,10.08
27728,100,6000,1500,1.125,3,5.625,9
27731,75,4500,1125,0.84375,2.25,4.21875,6.75
27744,106,6360,1590,1.1925,3.18,5.9625,9.54
27746,94,5640,1410,1.0575,2.82,5.2875,8.46
27762,106,6360,1590,1.1925,3.18,5.9625,9.54
27768,104,6240,1560,1.17,3.12,5.85,9.36
27769,104,6240,1560,1.17,3.12,5.85,9.36
27772,92,5520,1380,1.035,2.76,5.175,8.28
27773,120,7200,1800,1.35,3.6,6.75,10.8
27776,105,6300,1575,1.18125,3.15,5.90625,9.45
27778,94,5640,1410,1.0575,2.82,5.2875,8.46
27784,112,6720,1680,1.26,3.36,6.3,10.08
27788,103,6180,1545,1.15875,3.09,5.79375,9.27
27790,98,5880,1470,1.1025,2.94,5.5125,8.82
27793,88,5280,1320,0.99,2.64,4.95,7.92
27801,105,6300,1575,1.18125,3.15,5.90625,9.45
27802,119,7140,1785,1.33875,3.57,6.69375,10.71
27815,96,5760,1440,1.08,2.88,5.4,8.64
27816,90,5400,1350,1.0125,2.7,5.0625,8.1
27820,91,5460,1365,1.02375,2.73,5.11875,8.19
27822,79,4740,1185,0.88875,2.37,4.44375,7.11
27826,91,5460,1365,1.02375,2.73,5.11875,8.19
27829,85,5100,1275,0.95625,2.55,4.78125,7.65
27830,120,7200,1800,1.35,3.6,6.75,10.8
27831,105,6300,1575,1.18125,3.15,5.90625,9.45
27834,110,6600,1650,1.2375,3.3,6.1875,9.9
27837,113,6780,1695,1.27125,3.39,6.35625,10.17
27838,90,5400,1350,1.0125,2.7,5.0625,8.1
27839,110,6600,1650,1.2375,3.3,6.1875,9.9
27850,80,4800,1200,0.9,2.4,4.5,7.2
27878,85,5100,1275,0.95625,2.55,4.78125,7.65
27879,107,6420,1605,1.20375,3.21,6.01875,9.63
27882,105,6300,1575,1.18125,3.15,5.90625,9.45
27899,109,6540,1635,1.22625,3.27,6.13125,9.81
27904,100,6000,1500,1.125,3,5.625,9
27912,74,4440,1110,0.8325,2.22,4.1625,6.66
30793,115,6900,1725,1.29375,3.45,6.46875,10.35
30803,88,5280,1320,0.99,2.64,4.95,7.92
30810,119,7140,1785,1.33875,3.57,6.69375,10.71
30818,118,7080,1770,1.3275,3.54,6.6375,10.62
30820,87,5220,1305,0.97875,2.61,4.89375,7.83
30822,109,6540,1635,1.22625,3.27,6.13125,9.81
30825,115,6900,1725,1.29375,3.45,6.46875,10.35
30846,95,5700,1425,1.06875,2.85,5.34375,8.55
30848,119,7140,1785,1.33875,3.57,6.69375,10.71
30883,93,5580,1395,1.04625,2.79,5.23125,8.37
30890,105,6300,1575,1.18125,3.15,5.90625,9.45
30892,81,4860,1215,0.91125,2.43,4.55625,7.29
30894,101,6060,1515,1.13625,3.03,5.68125,9.09
30898,118,7080,1770,1.3275,3.54,6.6375,10.62
30994,103,6180,1545,1.15875,3.09,5.79375,9.27
31000,106,6360,1590,1.1925,3.18,5.9625,9.54
31038,92,5520,1380,1.035,2.76,5.175,8.28
31049,88,5280,1320,0.99,2.64,4.95,7.92
31083,100,6000,1500,1.125,3,5.625,9
31086,99,5940,1485,1.11375,2.97,5.56875,8.91
31101,116,6960,1740,1.305,3.48,6.525,10.44
31114,111,6660,1665,1.24875,3.33,6.24375,9.99
31123,85,5100,1275,0.95625,2.55,4.78125,7.65
31150,80,4800,1200,0.9,2.4,4.5,7.2
31184,101,6060,1515,1.13625,3.03,5.68125,9.09
31221,97,5820,1455,1.09125,2.91,5.45625,8.73
31223,102,6120,1530,1.1475,3.06,5.7375,9.18
31260,96,5760,1440,1.08,2.88,5.4,8.64
31297,95,5700,1425,1.06875,2.85,5.34375,8.55
31367,89,5340,1335,1.00125,2.67,5.00625,8.01
31420,109,6540,1635,1.22625,3.27,6.13125,9.81
31422,95,5700,1425,1.06875,2.85,5.34375,8.55
31424,96,5760,1440,1.08,2.88,5.4,8.64
31427,101,6060,1515,1.13625,3.03,5.68125,9.09
31431,89,5340,1335,1.00125,2.67,5.00625,8.01
31433,88,5280,1320,0.99,2.64,4.95,7.92
31435,104,6240,1560,1.17,3.12,5.85,9.36
31445,97,5820,1455,1.09125,2.91,5.45625,8.73
31522,120,7200,1800,1.35,3.6,6.75,10.8
31553,89,5340,1335,1.00125,2.67,5.00625,8.01
31590,95,5700,1425,1.06875,2.85,5.34375,8.55
31658,119,7140,1785,1.33875,3.57,6.69375,10.71
31660,105,6300,1575,1.18125,3.15,5.90625,9.45
31685,118,7080,1770,1.3275,3.54,6.6375,10.62
31692,104,6240,1560,1.17,3.12,5.85,9.36
31694,111,6660,1665,1.24875,3.33,6.24375,9.99
31698,94,5640,1410,1.0575,2.82,5.2875,8.46
31700,106,6360,1590,1.1925,3.18,5.9625,9.54
31702,98,5880,1470,1.1025,2.94,5.5125,8.82
31737,107,6420,1605,1.20375,3.21,6.01875,9.63
31804,114,6840,1710,1.2825,3.42,6.4125,10.26
31851,68,4080,1020,0.765,2.04,3.825,6.12
31867,100,6000,1500,1.125,3,5.625,9
31878,99,5940,1485,1.11375,2.97,5.56875,8.91
31909,95,5700,1425,1.06875,2.85,5.34375,8.55
31921,113,6780,1695,1.27125,3.39,6.35625,10.17
31923,105,6300,1575,1.18125,3.15,5.90625,9.45
31925,102,6120,1530,1.1475,3.06,5.7375,9.18
31952,105,6300,1575,1.18125,3.15,5.90625,9.45
31973,70,4200,1050,0.7875,2.1,3.9375,6.3
32009,116,6960,1740,1.305,3.48,6.525,10.44
32011,97,5820,1455,1.09125,2.91,5.45625,8.73
32017,95,5700,1425,1.06875,2.85,5.34375,8.55
32019,118,7080,1770,1.3275,3.54,6.6375,10.62
32022,85,5100,1275,0.95625,2.55,4.78125,7.65
32029,113,6780,1695,1.27125,3.39,6.35625,10.17
32031,91,5460,1365,1.02375,2.73,5.11875,8.19
32058,105,6300,1575,1.18125,3.15,5.90625,9.45
32060,108,6480,1620,1.215,3.24,6.075,9.72
32116,97,5820,1455,1.09125,2.91,5.45625,8.73
32160,91,5460,1365,1.02375,2.73,5.11875,8.19
32179,91,5460,1365,1.02375,2.73,5.11875,8.19
32213,97,5820,1455,1.09125,2.91,5.45625,8.73
32234,117,7020,1755,1.31625,3.51,6.58125,10.53
32243,109,6540,1635,1.22625,3.27,6.13125,9.81
32289,98,5880,1470,1.1025,2.94,5.5125,8.82
32291,100,6000,1500,1.125,3,5.625,9
32294,90,5400,1350,1.0125,2.7,5.0625,8.1
32296,115,6900,1725,1.29375,3.45,6.46875,10.35
32298,105,6300,1575,1.18125,3.15,5.90625,9.45
32300,91,5460,1365,1.02375,2.73,5.11875,8.19
32302,93,5580,1395,1.04625,2.79,5.23125,8.37
32314,94,5640,1410,1.0575,2.82,5.2875,8.46
32371,111,6660,1665,1.24875,3.33,6.24375,9.99
32440,88,5280,1320,0.99,2.64,4.95,7.92
32442,113,6780,1695,1.27125,3.39,6.35625,10.17
32456,119,7140,1785,1.33875,3.57,6.69375,10.71
32460,87,5220,1305,0.97875,2.61,4.89375,7.83
32469,106,6360,1590,1.1925,3.18,5.9625,9.54
32515,94,5640,1410,1.0575,2.82,5.2875,8.46
32554,113,6780,1695,1.27125,3.39,6.35625,10.17
32582,83,4980,1245,0.93375,2.49,4.66875,7.47
32584,111,6660,1665,1.24875,3.33,6.24375,9.99
32589,105,6300,1575,1.18125,3.15,5.90625,9.45
32598,103,6180,1545,1.15875,3.09,5.79375,9.27
32620,115,6900,1725,1.29375,3.45,6.46875,10.35
32632,114,6840,1710,1.2825,3.42,6.4125,10.26
32649,106,6360,1590,1.1925,3.18,5.9625,9.54
32657,30,1800,450,0.3375,0.9,1.6875,2.7
32659,108,6480,1620,1.215,3.24,6.075,9.72
32666,90,5400,1350,1.0125,2.7,5.0625,8.1
32728,91,5460,1365,1.02375,2.73,5.11875,8.19
32743,99,5940,1485,1.11375,2.97,5.56875,8.91
32770,117,7020,1755,1.31625,3.51,6.58125,10.53
32799,88,5280,1320,0.99,2.64,4.95,7.92
32862,95,5700,1425,1.06875,2.85,5.34375,8.55
32875,87,5220,1305,0.97875,2.61,4.89375,7.83
32892,95,5700,1425,1.06875,2.85,5.34375,8.55
32906,111,6660,1665,1.24875,3.33,6.24375,9.99
33004,109,6540,1635,1.22625,3.27,6.13125,9.81
33085,90,5400,1350,1.0125,2.7,5.0625,8.1
33090,81,4860,1215,0.91125,2.43,4.55625,7.29
33124,117,7020,1755,1.31625,3.51,6.58125,10.53
33126,114,6840,1710,1.2825,3.42,6.4125,10.26
33132,94,5640,1410,1.0575,2.82,5.2875,8.46
33138,100,6000,1500,1.125,3,5.625,9
33145,107,6420,1605,1.20375,3.21,6.01875,9.63
33148,95,5700,1425,1.06875,2.85,5.34375,8.55
33154,110,6600,1650,1.2375,3.3,6.1875,9.9
33158,101,6060,1515,1.13625,3.03,5.68125,9.09
33164,113,6780,1695,1.27125,3.39,6.35625,10.17
33166,112,6720,1680,1.26,3.36,6.3,10.08
33171,108,6480,1620,1.215,3.24,6.075,9.72
33188,93,5580,1395,1.04625,2.79,5.23125,8.37
33201,115,6900,1725,1.29375,3.45,6.46875,10.35
33237,115,6900,1725,1.29375,3.45,6.46875,10.35
33294,80,4800,1200,0.9,2.4,4.5,7.2
33310,89,5340,1335,1.00125,2.67,5.00625,8.01
33312,96,5760,1440,1.08,2.88,5.4,8.64
33421,105,6300,1575,1.18125,3.15,5.90625,9.45
33437,103,6180,1545,1.15875,3.09,5.79375,9.27
33495,95,5700,1425,1.06875,2.85,5.34375,8.55
33499,101,6060,1515,1.13625,3.03,5.68125,9.09
33558,103,6180,1545,1.15875,3.09,5.79375,9.27
33564,104,6240,1560,1.17,3.12,5.85,9.36
33615,86,5160,1290,0.9675,2.58,4.8375,7.74
33629,91,5460,1365,1.02375,2.73,5.11875,8.19
33639,105,6300,1575,1.18125,3.15,5.90625,9.45
33644,117,7020,1755,1.31625,3.51,6.58125,10.53
33646,113,6780,1695,1.27125,3.39,6.35625,10.17
33649,97,5820,1455,1.09125,2.91,5.45625,8.73
33669,119,7140,1785,1.33875,3.57,6.69375,10.71
33672,107,6420,1605,1.20375,3.21,6.01875,9.63
33677,93,5580,1395,1.04625,2.79,5.23125,8.37
33679,120,7200,1800,1.35,3.6,6.75,10.8
33681,92,5520,1380,1.035,2.76,5.175,8.28
33683,91,5460,1365,1.02375,2.73,5.11875,8.19
33725,90,5400,1350,1.0125,2.7,5.0625,8.1
33779,114,6840,1710,1.2825,3.42,6.4125,10.26
33815,100,6000,1500,1.125,3,5.625,9
33826,95,5700,1425,1.06875,2.85,5.34375,8.55
33830,100,6000,1500,1.125,3,5.625,9
33834,93,5580,1395,1.04625,2.79,5.23125,8.37
33836,102,6120,1530,1.1475,3.06,5.7375,9.18
33838,86,5160,1290,0.9675,2.58,4.8375,7.74
33880,91,5460,1365,1.02375,2.73,5.11875,8.19
33893,105,6300,1575,1.18125,3.15,5.90625,9.45
33966,97,5820,1455,1.09125,2.91,5.45625,8.73
34018,87,5220,1305,0.97875,2.61,4.89375,7.83
34048,117,7020,1755,1.31625,3.51,6.58125,10.53
34072,80,4800,1200,0.9,2.4,4.5,7.2
34129,103,6180,1545,1.15875,3.09,5.79375,9.27
34143,105,6300,1575,1.18125,3.15,5.90625,9.45
34148,107,6420,1605,1.20375,3.21,6.01875,9.63
34150,106,6360,1590,1.1925,3.18,5.9625,9.54
34153,88,5280,1320,0.99,2.64,4.95,7.92
34162,119,7140,1785,1.33875,3.57,6.69375,10.71
34271,116,6960,1740,1.305,3.48,6.525,10.44
34292,93,5580,1395,1.04625,2.79,5.23125,8.37
34312,89,5340,1335,1.00125,2.67,5.00625,8.01
34321,113,6780,1695,1.27125,3.39,6.35625,10.17
34323,107,6420,1605,1.20375,3.21,6.01875,9.63
34326,97,5820,1455,1.09125,2.91,5.45625,8.73
34330,104,6240,1560,1.17,3.12,5.85,9.36
34332,100,6000,1500,1.125,3,5.625,9
34336,98,5880,1470,1.1025,2.94,5.5125,8.82
34338,89,5340,1335,1.00125,2.67,5.00625,8.01
34359,99,5940,1485,1.11375,2.97,5.56875,8.91
34397,89,5340,1335,1.00125,2.67,5.00625,8.01
34405,119,7140,1785,1.33875,3.57,6.69375,10.71
34437,106,6360,1590,1.1925,3.18,5.9625,9.54
34482,90,5400,1350,1.0125,2.7,5.0625,8.1
34520,104,6240,1560,1.17,3.12,5.85,9.36
34523,108,6480,1620,1.215,3.24,6.075,9.72
34528,106,6360,1590,1.1925,3.18,5.9625,9.54
34530,83,4980,1245,0.93375,2.49,4.66875,7.47
34532,104,6240,1560,1.17,3.12,5.85,9.36
34534,109,6540,1635,1.22625,3.27,6.13125,9.81
34540,105,6300,1575,1.18125,3.15,5.90625,9.45
34542,103,6180,1545,1.15875,3.09,5.79375,9.27
34800,82,4920,1230,0.9225,2.46,4.6125,7.38
34811,100,6000,1500,1.125,3,5.625,9
35015,100,6000,1500,1.125,3,5.625,9
35347,72,4320,1080,0.81,2.16,4.05,6.48
35836,116,6960,1740,1.305,3.48,6.525,10.44
35957,85,5100,1275,0.95625,2.55,4.78125,7.65
36276,117,7020,1755,1.31625,3.51,6.58125,10.53
36289,109,6540,1635,1.22625,3.27,6.13125,9.81
36397,76,4560,1140,0.855,2.28,4.275,6.84
36401,118,7080,1770,1.3275,3.54,6.6375,10.62
36477,91,5460,1365,1.02375,2.73,5.11875,8.19
36509,97,5820,1455,1.09125,2.91,5.45625,8.73
36519,87,5220,1305,0.97875,2.61,4.89375,7.83
36525,95,5700,1425,1.06875,2.85,5.34375,8.55
36527,100,6000,1500,1.125,3,5.625,9
36533,90,5400,1350,1.0125,2.7,5.0625,8.1
36535,106,6360,1590,1.1925,3.18,5.9625,9.54
36537,96,5760,1440,1.08,2.88,5.4,8.64
